178,13,95,0,0,0,0,0,03,00,157305
178,13,95,0,0,0,0,0,03,00,157305
178,13,93,0,0,0,0,0,03,00,157305
178,13,93,0,0,0,0,0,03,00,157305
178,13,92,0,0,0,0,0,03,00,157305
178,13,92,0,0,0,0,0,03,00,157305
178,13,91,0,0,0,0,0,03,00,157305
178,13,90,0,0,0,0,0,03,00,157305
178,13,90,0,0,0,0,0,03,00,157305
178,13,89,0,0,0,0,0,03,00,157305
151,130,135,0,0,0,0,0,35,21,157445
145,130,137,0,0,0,0,0,35,20,158660
144,130,138,0,0,0,0,0,35,20,159860
144,130,139,0,0,0,0,0,35,20,161060
145,130,139,0,0,0,0,0,35,20,162260
144,141,136,0,0,0,0,0,35,19,163455
143,141,136,0,0,0,0,0,35,20,164855
144,141,136,0,0,0,0,0,35,20,165855
143,141,136,0,0,0,0,0,35,20,167055
144,141,136,0,0,0,0,0,35,20,168255
143,141,136,0,0,0,0,0,35,20,169460
144,141,136,0,0,0,0,0,35,20,170665
143,141,136,0,0,0,0,0,35,20,171865
143,141,136,0,0,0,0,0,35,20,173065
144,141,137,0,0,0,0,0,35,20,174265
144,141,136,0,0,0,0,0,35,20,175465
143,141,136,0,0,0,0,0,35,20,176665
143,141,136,0,0,0,0,0,35,20,177870
143,141,137,0,0,0,0,0,35,20,179070
144,141,136,0,0,0,0,0,35,20,180270
144,141,137,0,0,0,0,0,35,20,181470
144,141,137,0,0,0,0,0,35,20,182670
143,141,136,0,0,0,0,0,35,20,183870
143,141,137,0,0,0,0,0,35,20,185070
143,141,137,0,0,0,0,0,35,20,186470
143,141,136,0,0,0,0,0,35,20,187470
143,141,136,0,0,0,0,0,35,20,188675
144,141,137,0,0,0,0,0,35,20,189875
143,141,136,0,0,0,0,0,35,20,191275
143,141,136,0,0,0,0,0,35,20,192275
143,141,137,0,0,0,0,0,35,20,193475
144,141,137,0,0,0,0,0,35,20,194675
143,141,136,0,0,0,0,0,35,20,195875
143,141,136,0,0,0,0,0,35,20,197075
144,141,137,0,0,0,0,0,35,20,198275
143,141,137,0,0,0,0,0,35,20,199675
144,141,137,0,0,0,0,0,35,20,200680
143,141,137,0,0,0,0,0,35,20,201880
143,141,137,0,0,0,0,0,35,20,203080
143,141,137,0,0,0,0,0,35,20,204280
143,141,136,0,0,0,0,0,35,20,205480
144,141,136,0,0,0,0,0,35,20,206680
144,141,137,0,0,0,0,0,35,20,207880
143,141,136,0,0,0,0,0,35,20,209080
144,141,137,0,0,0,0,0,35,20,210280
143,141,135,0,0,0,0,0,35,20,211485
143,141,134,0,0,0,0,0,35,21,212695
176,13,118,0,0,0,0,0,03,00,213045
177,13,116,0,0,0,0,0,03,00,213045
177,13,115,0,0,0,0,0,03,00,213045
177,13,114,0,0,0,0,0,03,00,213045
177,13,112,0,0,0,0,0,03,00,213045
178,13,111,0,0,0,0,0,03,00,213045
177,13,109,0,0,0,0,0,03,00,213045
178,13,108,0,0,0,0,0,03,00,213045
178,13,107,0,0,0,0,0,03,00,213045
178,13,106,0,0,0,0,0,03,00,213045
178,13,105,0,0,0,0,0,03,00,213045
178,13,104,0,0,0,0,0,03,00,213045
144,142,134,0,0,0,0,0,35,21,214080
144,142,136,0,0,0,0,0,35,20,215205
144,142,136,0,0,0,0,0,35,20,216410
143,141,137,0,0,0,0,0,35,20,217610
143,142,136,0,0,0,0,0,35,20,218810
143,141,137,0,0,0,0,0,35,20,220010
144,142,136,0,0,0,0,0,35,20,221215
143,141,136,0,0,0,0,0,35,20,222415
143,142,136,0,0,0,0,0,35,20,223615
144,141,137,0,0,0,0,0,35,20,224815
144,141,137,0,0,0,0,0,35,20,226015
143,141,136,0,0,0,0,0,35,20,227215
144,142,136,0,0,0,0,0,35,20,228415
144,142,137,0,0,0,0,0,35,20,229615
143,142,136,0,0,0,0,0,35,20,230815
144,141,137,0,0,0,0,0,35,20,232015
143,141,136,0,0,0,0,0,35,20,233215
143,141,136,0,0,0,0,0,35,20,234415
143,141,137,0,0,0,0,0,35,20,235615
143,141,136,0,0,0,0,0,35,20,236815
143,142,137,0,0,0,0,0,35,20,238015
143,141,137,0,0,0,0,0,35,20,239215
143,141,137,0,0,0,0,0,35,20,240415
143,142,137,0,0,0,0,0,35,20,241620
143,141,137,0,0,0,0,0,35,20,242820
143,141,136,0,0,0,0,0,35,20,244020
143,141,136,0,0,0,0,0,35,20,245220
143,141,136,0,0,0,0,0,35,20,246420
143,142,137,0,0,0,0,0,35,20,247620
143,142,137,0,0,0,0,0,35,20,248820
143,141,136,0,0,0,0,0,35,20,250020
144,142,137,0,0,0,0,0,35,20,251220
144,142,137,0,0,0,0,0,35,20,252420
143,142,137,0,0,0,0,0,35,20,253620
143,141,137,0,0,0,0,0,35,20,254820
144,142,136,0,0,0,0,0,35,20,256020
143,142,136,0,0,0,0,0,35,20,257220
143,141,136,0,0,0,0,0,35,20,258420
143,142,137,0,0,0,0,0,35,20,259620
144,142,136,0,0,0,0,0,35,20,260820
143,142,136,0,0,0,0,0,35,20,262020
143,141,136,0,0,0,0,0,35,20,263220
143,142,136,0,0,0,0,0,35,20,264420
143,142,137,0,0,0,0,0,35,20,265620
144,141,137,0,0,0,0,0,35,20,266820
143,142,137,0,0,0,0,0,35,20,268020
142,142,136,0,0,0,0,0,35,20,269220
143,141,137,0,0,0,0,0,35,20,270420
143,141,136,0,0,0,0,0,35,20,271620
144,141,137,0,0,0,0,0,35,20,272825
143,141,137,0,0,0,0,0,35,20,274025
144,142,137,0,0,0,0,0,35,20,275425
143,142,137,0,0,0,0,0,35,20,276425
144,142,137,0,0,0,0,0,35,20,277625
143,142,136,0,0,0,0,0,35,20,278825
143,141,136,0,0,0,0,0,35,20,280025
143,142,137,0,0,0,0,0,35,20,281225
143,141,136,0,0,0,0,0,35,20,282425
143,141,137,0,0,0,0,0,35,20,283625
143,141,137,0,0,0,0,0,35,20,284825
143,141,137,0,0,0,0,0,35,20,286025
143,141,136,0,0,0,0,0,35,20,287225
143,142,136,0,0,0,0,0,35,20,288425
143,142,137,0,0,0,0,0,35,20,289625
143,141,136,0,0,0,0,0,35,20,290825
143,142,137,0,0,0,0,0,35,20,292025
143,141,136,0,0,0,0,0,35,20,293225
143,142,136,0,0,0,0,0,35,20,294425
143,141,136,0,0,0,0,0,35,20,295625
144,141,137,0,0,0,0,0,35,20,296825
144,142,136,0,0,0,0,0,35,20,298030
143,142,137,0,0,0,0,0,35,20,299230
143,142,136,0,0,0,0,0,35,20,300430
143,141,136,0,0,0,0,0,35,20,301630
144,142,136,0,0,0,0,0,35,20,302830
143,142,136,0,0,0,0,0,35,20,304030
144,142,137,0,0,0,0,0,35,20,305430
144,142,136,0,0,0,0,0,35,20,306430
143,142,136,0,0,0,0,0,35,20,307630
143,141,136,0,0,0,0,0,35,20,308830
143,142,137,0,0,0,0,0,35,20,310030
143,141,137,0,0,0,0,0,35,20,311230
143,141,137,0,0,0,0,0,35,20,312430
143,142,137,0,0,0,0,0,35,20,313630
143,142,136,0,0,0,0,0,35,20,314830
143,141,136,0,0,0,0,0,35,20,316030
144,142,136,0,0,0,0,0,35,20,317430
143,142,137,0,0,0,0,0,35,20,318430
143,141,136,0,0,0,0,0,35,20,319630
143,141,137,0,0,0,0,0,35,20,320830
143,141,136,0,0,0,0,0,35,20,322030
143,142,136,0,0,0,0,0,35,20,323230
143,142,136,0,0,0,0,0,35,20,324430
143,141,136,0,0,0,0,0,35,20,325635
144,142,136,0,0,0,0,0,35,20,326835
143,142,137,0,0,0,0,0,35,20,328035
143,141,136,0,0,0,0,0,35,20,329235
143,141,137,0,0,0,0,0,35,20,330435
143,141,136,0,0,0,0,0,35,20,331635
143,142,136,0,0,0,0,0,35,20,332835
143,142,136,0,0,0,0,0,35,21,334040
143,142,136,0,0,0,0,0,35,20,335240
143,141,136,0,0,0,0,0,35,20,336440
143,142,137,0,0,0,0,0,35,20,337640
143,142,136,0,0,0,0,0,35,20,338840
143,142,136,0,0,0,0,0,35,20,340040
143,141,136,0,0,0,0,0,35,20,341240
143,141,136,0,0,0,0,0,35,20,342440
143,142,137,0,0,0,0,0,35,20,343640
143,142,136,0,0,0,0,0,35,20,344840
143,141,136,0,0,0,0,0,35,20,346040
143,141,136,0,0,0,0,0,35,20,347245
143,141,136,0,0,0,0,0,35,20,348445
143,141,136,0,0,0,0,0,35,20,349645
142,142,136,0,0,0,0,0,35,20,350845
143,141,136,0,0,0,0,0,35,20,352045
143,141,136,0,0,0,0,0,35,20,353250
143,141,134,0,0,0,0,0,35,20,354460
142,142,133,0,0,0,0,0,35,20,355680
176,13,118,0,0,0,0,0,03,00,355765
177,13,116,0,0,0,0,0,03,00,355765
177,13,115,0,0,0,0,0,03,00,355765
177,13,114,0,0,0,0,0,03,00,355765
177,13,112,0,0,0,0,0,03,00,355765
177,13,111,0,0,0,0,0,03,00,355765
177,13,110,0,0,0,0,0,03,00,355765
177,13,109,0,0,0,0,0,03,00,355765
177,13,108,0,0,0,0,0,03,00,355765
178,13,107,0,0,0,0,0,03,00,355765
177,13,106,0,0,0,0,0,03,00,355765
178,13,105,0,0,0,0,0,03,00,355765
177,13,105,0,0,0,0,0,03,00,355765
178,13,104,0,0,0,0,0,03,00,355765
177,13,103,0,0,0,0,0,03,00,355765
178,13,102,0,0,0,0,0,03,00,355765
178,13,102,0,0,0,0,0,03,00,355765
178,13,101,0,0,0,0,0,03,00,355765
144,142,133,0,0,0,0,0,35,21,356775
143,142,135,0,0,0,0,0,35,21,357915
143,142,135,0,0,0,0,0,35,20,359125
144,142,136,0,0,0,0,0,35,20,360330
143,142,136,0,0,0,0,0,35,20,361535
144,142,136,0,0,0,0,0,35,20,362735
143,142,136,0,0,0,0,0,35,20,363935
143,142,136,0,0,0,0,0,35,20,365135
143,142,136,0,0,0,0,0,35,20,366340
143,142,136,0,0,0,0,0,35,20,367540
143,142,136,0,0,0,0,0,35,20,368740
143,142,136,0,0,0,0,0,35,20,369940
143,142,136,0,0,0,0,0,35,20,371140
143,142,136,0,0,0,0,0,35,20,372340
143,142,136,0,0,0,0,0,35,20,373540
143,142,136,0,0,0,0,0,35,20,374740
143,142,136,0,0,0,0,0,35,20,375940
143,142,136,0,0,0,0,0,35,20,377140
143,142,136,0,0,0,0,0,35,20,378345
143,142,136,0,0,0,0,0,35,20,379545
143,142,136,0,0,0,0,0,35,20,380745
143,142,136,0,0,0,0,0,35,20,381945
143,142,136,0,0,0,0,0,35,20,383145
143,142,136,0,0,0,0,0,35,20,384245
143,142,136,0,0,0,0,0,35,20,385445
143,142,136,0,0,0,0,0,35,20,386645
143,142,136,0,0,0,0,0,35,20,387845
143,142,136,0,0,0,0,0,35,20,389045
143,142,136,0,0,0,0,0,35,20,390345
143,142,136,0,0,0,0,0,35,20,391545
143,142,136,0,0,0,0,0,35,20,392745
143,142,136,0,0,0,0,0,35,20,393945
143,142,136,0,0,0,0,0,35,20,395145
143,142,136,0,0,0,0,0,35,20,396345
143,142,136,0,0,0,0,0,35,20,397545
143,142,136,0,0,0,0,0,35,20,398745
143,142,136,0,0,0,0,0,35,20,399945
143,142,136,0,0,0,0,0,35,20,401045
143,142,136,0,0,0,0,0,35,20,402245
143,142,136,0,0,0,0,0,35,20,403450
176,13,120,0,0,0,0,0,03,00,403925
177,13,118,0,0,0,0,0,03,00,403925
177,13,117,0,0,0,0,0,03,00,403925
177,13,116,0,0,0,0,0,03,00,403925
177,13,114,0,0,0,0,0,03,00,403925
177,13,113,0,0,0,0,0,03,00,403925
177,13,112,0,0,0,0,0,03,00,403925
177,13,110,0,0,0,0,0,03,00,403925
177,13,109,0,0,0,0,0,03,00,403925
177,13,108,0,0,0,0,0,03,00,403925
177,13,107,0,0,0,0,0,03,00,403925
178,13,107,0,0,0,0,0,03,00,403925
177,13,106,0,0,0,0,0,03,00,403925
178,13,105,0,0,0,0,0,03,00,403925
177,13,104,0,0,0,0,0,03,00,403925
178,13,103,0,0,0,0,0,03,00,403925
178,13,102,0,0,0,0,0,03,00,403925
145,130,136,0,0,0,0,0,35,20,404875
144,130,137,0,0,0,0,0,35,20,406075
144,130,137,0,0,0,0,0,35,20,407275
144,130,138,0,0,0,0,0,35,20,408475
144,130,137,0,0,0,0,0,35,20,409675
143,141,135,0,0,0,0,0,35,20,410770
143,141,135,0,0,0,0,0,35,20,411970
143,141,136,0,0,0,0,0,35,20,413170
143,141,135,0,0,0,0,0,35,20,414370
143,141,135,0,0,0,0,0,35,20,415570
143,141,136,0,0,0,0,0,35,20,416770
143,141,135,0,0,0,0,0,35,20,417970
143,141,135,0,0,0,0,0,35,20,419170
143,141,135,0,0,0,0,0,35,20,420370
143,141,136,0,0,0,0,0,35,20,421570
143,141,135,0,0,0,0,0,35,20,422775
143,141,136,0,0,0,0,0,35,20,423980
143,141,136,0,0,0,0,0,35,20,425180
143,141,135,0,0,0,0,0,35,20,426380
143,141,136,0,0,0,0,0,35,20,427580
143,141,135,0,0,0,0,0,35,20,428780
143,141,135,0,0,0,0,0,35,20,429980
143,141,135,0,0,0,0,0,35,20,431185
143,141,135,0,0,0,0,0,35,20,432385
143,141,136,0,0,0,0,0,35,20,433590
143,141,135,0,0,0,0,0,35,20,434795
142,141,135,0,0,0,0,0,35,20,435995
143,141,136,0,0,0,0,0,35,21,437200
143,141,135,0,0,0,0,0,35,20,438400
143,141,135,0,0,0,0,0,35,20,439600
143,141,135,0,0,0,0,0,35,20,440800
143,141,135,0,0,0,0,0,35,20,442000
143,141,135,0,0,0,0,0,35,20,443200
143,141,135,0,0,0,0,0,35,20,444400
143,141,135,0,0,0,0,0,35,20,445600
143,141,135,0,0,0,0,0,35,20,446805
143,141,135,0,0,0,0,0,35,20,448005
143,141,135,0,0,0,0,0,35,20,449205
143,141,136,0,0,0,0,0,35,20,450405
143,141,136,0,0,0,0,0,35,20,451605
143,141,135,0,0,0,0,0,35,20,452805
142,141,134,0,0,0,0,0,35,20,454015
142,141,133,0,0,0,0,0,35,21,455345
176,13,118,0,0,0,0,0,03,00,455575
177,13,117,0,0,0,0,0,03,00,455575
177,13,115,0,0,0,0,0,03,00,455575
177,13,114,0,0,0,0,0,03,00,455575
177,13,112,0,0,0,0,0,03,00,455575
177,13,111,0,0,0,0,0,03,00,455575
177,13,110,0,0,0,0,0,03,00,455575
177,13,109,0,0,0,0,0,03,00,455575
177,13,108,0,0,0,0,0,03,00,455575
177,13,107,0,0,0,0,0,03,00,455575
177,13,106,0,0,0,0,0,03,00,455575
178,13,105,0,0,0,0,0,03,00,455575
178,13,104,0,0,0,0,0,03,00,455575
178,13,103,0,0,0,0,0,03,00,455575
177,13,103,0,0,0,0,0,03,00,455575
178,13,102,0,0,0,0,0,03,00,455575
145,130,138,0,0,0,0,0,35,20,456515
144,130,139,0,0,0,0,0,35,20,457620
144,141,137,0,0,0,0,0,35,20,458815
144,141,136,0,0,0,0,0,35,20,460015
144,141,136,0,0,0,0,0,35,20,461215
144,141,137,0,0,0,0,0,35,20,462415
144,141,136,0,0,0,0,0,35,20,463615
143,141,136,0,0,0,0,0,35,20,464815
143,141,136,0,0,0,0,0,35,20,466015
143,141,135,0,0,0,0,0,35,20,467215
143,141,135,0,0,0,0,0,35,20,468415
143,141,135,0,0,0,0,0,35,20,469620
143,141,135,0,0,0,0,0,35,20,470820
143,141,135,0,0,0,0,0,35,20,472020
143,141,135,0,0,0,0,0,35,20,473225
143,141,134,0,0,0,0,0,35,20,474435
143,141,134,0,0,0,0,0,35,20,475655
143,141,134,0,0,0,0,0,35,21,476865
143,141,134,0,0,0,0,0,35,20,478070
143,141,134,0,0,0,0,0,35,21,479285
142,141,135,0,0,0,0,0,35,20,480495
143,141,135,0,0,0,0,0,35,20,481700
143,141,135,0,0,0,0,0,35,20,482905
143,141,135,0,0,0,0,0,35,20,484105
143,141,135,0,0,0,0,0,35,20,485310
143,141,134,0,0,0,0,0,35,20,486510
143,141,134,0,0,0,0,0,35,20,487715
143,141,135,0,0,0,0,0,35,20,488915
143,141,135,0,0,0,0,0,35,20,490115
143,141,135,0,0,0,0,0,35,20,491315
143,141,135,0,0,0,0,0,35,20,492515
143,141,135,0,0,0,0,0,35,20,493715
142,141,135,0,0,0,0,0,35,20,494915
142,141,135,0,0,0,0,0,35,20,496115
142,141,135,0,0,0,0,0,35,20,497320
142,141,134,0,0,0,0,0,35,20,498535
143,141,134,0,0,0,0,0,35,21,499760
142,141,134,0,0,0,0,0,35,20,500985
143,141,134,0,0,0,0,0,35,21,502220
142,141,133,0,0,0,0,0,35,20,503450
142,141,133,0,0,0,0,0,35,21,504680
143,141,134,0,0,0,0,0,35,20,505905
143,141,133,0,0,0,0,0,35,20,507135
143,141,134,0,0,0,0,0,35,21,508370
142,141,133,0,0,0,0,0,35,20,509600
143,141,133,0,0,0,0,0,35,21,510835
142,141,133,0,0,0,0,0,35,20,512070
143,141,134,0,0,0,0,0,35,21,513310
143,141,133,0,0,0,0,0,35,20,514545
143,141,133,0,0,0,0,0,35,21,515775
142,141,133,0,0,0,0,0,35,20,517005
142,141,134,0,0,0,0,0,35,21,518240
143,141,133,0,0,0,0,0,35,21,519475
143,141,133,0,0,0,0,0,35,21,520720
143,141,133,0,0,0,0,0,35,21,521945
142,141,133,0,0,0,0,0,35,20,523175
143,141,133,0,0,0,0,0,35,20,524405
143,141,133,0,0,0,0,0,35,20,525635
142,141,133,0,0,0,0,0,35,20,526865
143,141,133,0,0,0,0,0,35,21,528105
143,141,133,0,0,0,0,0,35,20,529335
143,141,133,0,0,0,0,0,35,21,530560
143,141,133,0,0,0,0,0,35,20,531785
143,141,133,0,0,0,0,0,35,21,533020
143,141,133,0,0,0,0,0,35,21,534255
143,141,133,0,0,0,0,0,35,21,535485
142,141,133,0,0,0,0,0,35,20,536920
143,141,133,0,0,0,0,0,35,20,537930
143,141,133,0,0,0,0,0,35,21,539165
143,141,133,0,0,0,0,0,35,20,540390
143,141,133,0,0,0,0,0,35,20,541620
143,141,132,0,0,0,0,0,35,20,542850
142,141,131,0,0,0,0,0,35,21,544105
175,13,115,0,0,0,0,0,03,00,544840
177,13,113,0,0,0,0,0,03,00,544840
177,13,112,0,0,0,0,0,03,00,544840
177,13,111,0,0,0,0,0,03,00,544840
177,13,111,0,0,0,0,0,03,00,544840
178,13,110,0,0,0,0,0,03,00,544840
178,13,109,0,0,0,0,0,03,00,544840
177,13,109,0,0,0,0,0,03,00,544840
178,13,108,0,0,0,0,0,03,00,544840
178,13,108,0,0,0,0,0,03,00,544840
178,13,108,0,0,0,0,0,03,00,544840
145,143,130,0,0,0,0,0,35,21,545250
144,143,132,0,0,0,0,0,35,21,546510
143,143,133,0,0,0,0,0,35,21,547760
143,143,133,0,0,0,0,0,35,21,549010
143,143,133,0,0,0,0,0,35,20,550235
143,143,133,0,0,0,0,0,35,21,551485
143,143,133,0,0,0,0,0,35,20,552720
143,143,133,0,0,0,0,0,35,20,553955
143,143,133,0,0,0,0,0,35,20,555190
143,143,133,0,0,0,0,0,35,21,556440
143,143,133,0,0,0,0,0,35,20,557680
143,143,133,0,0,0,0,0,35,21,559115
143,143,133,0,0,0,0,0,35,21,560140
143,143,133,0,0,0,0,0,35,20,561370
143,143,133,0,0,0,0,0,35,20,562600
143,143,133,0,0,0,0,0,35,20,563840
143,143,133,0,0,0,0,0,35,20,565070
143,143,133,0,0,0,0,0,35,21,566510
143,143,133,0,0,0,0,0,35,21,567525
143,143,133,0,0,0,0,0,35,21,568760
142,143,133,0,0,0,0,0,35,20,569990
142,143,133,0,0,0,0,0,35,20,571435
143,143,133,0,0,0,0,0,35,20,572475
143,143,133,0,0,0,0,0,35,20,573705
143,143,133,0,0,0,0,0,35,20,574945
143,143,133,0,0,0,0,0,35,20,576385
143,143,133,0,0,0,0,0,35,21,577415
143,143,133,0,0,0,0,0,35,21,578650
142,143,133,0,0,0,0,0,35,20,580095
143,143,133,0,0,0,0,0,35,20,581125
143,143,133,0,0,0,0,0,35,21,582365
143,143,133,0,0,0,0,0,35,21,583810
143,143,133,0,0,0,0,0,35,20,584840
142,143,133,0,0,0,0,0,35,21,586075
142,143,133,0,0,0,0,0,35,21,587315
142,143,133,0,0,0,0,0,35,21,588560
143,143,133,0,0,0,0,0,35,21,589800
143,143,133,0,0,0,0,0,35,21,591035
143,143,133,0,0,0,0,0,35,20,592275
143,143,133,0,0,0,0,0,35,21,593505
143,143,133,0,0,0,0,0,35,21,594735
143,143,133,0,0,0,0,0,35,21,595970
143,143,133,0,0,0,0,0,35,21,597415
142,143,133,0,0,0,0,0,35,21,598455
142,143,133,0,0,0,0,0,35,20,599690
142,143,133,0,0,0,0,0,35,21,600915
143,143,133,0,0,0,0,0,35,20,602145
142,143,133,0,0,0,0,0,35,21,603385
143,143,133,0,0,0,0,0,35,20,604610
143,143,133,0,0,0,0,0,35,21,605860
143,143,133,0,0,0,0,0,35,20,607090
143,143,133,0,0,0,0,0,35,20,608315
143,143,133,0,0,0,0,0,35,20,609555
143,143,133,0,0,0,0,0,35,21,610785
143,143,133,0,0,0,0,0,35,21,612030
143,143,133,0,0,0,0,0,35,20,613270
142,143,133,0,0,0,0,0,35,21,614505
142,143,131,0,0,0,0,0,35,21,615755
141,142,131,0,0,0,0,0,35,21,617015
176,13,114,0,0,0,0,0,03,00,617410
177,13,113,0,0,0,0,0,03,00,617410
177,13,113,0,0,0,0,0,03,00,617410
144,130,132,0,0,0,0,0,35,21,618190
176,13,113,0,0,0,0,0,03,00,618725
177,13,112,0,0,0,0,0,03,00,618725
177,13,111,0,0,0,0,0,03,00,618725
177,13,111,0,0,0,0,0,03,00,618725
177,13,110,0,0,0,0,0,03,00,618725
178,13,110,0,0,0,0,0,03,00,618725
178,13,110,0,0,0,0,0,03,00,618725
178,13,110,0,0,0,0,0,03,00,618725
178,13,111,0,0,0,0,0,03,00,618725
178,13,111,0,0,0,0,0,03,00,618725
144,130,134,0,0,0,0,0,35,21,619585
144,130,136,0,0,0,0,0,35,20,620810
143,130,136,0,0,0,0,0,35,20,622020
144,130,136,0,0,0,0,0,35,20,623220
144,130,136,0,0,0,0,0,35,20,624425
144,130,136,0,0,0,0,0,35,20,625625
143,130,136,0,0,0,0,0,35,20,626825
144,130,136,0,0,0,0,0,35,20,628030
143,130,136,0,0,0,0,0,35,20,629230
143,130,136,0,0,0,0,0,35,20,630430
143,130,136,0,0,0,0,0,35,20,631635
144,130,136,0,0,0,0,0,35,20,632835
144,130,136,0,0,0,0,0,35,20,634235
144,130,136,0,0,0,0,0,35,20,635235
143,130,136,0,0,0,0,0,35,20,636435
143,130,136,0,0,0,0,0,35,20,637640
143,130,136,0,0,0,0,0,35,20,638840
144,130,136,0,0,0,0,0,35,20,640040
143,130,136,0,0,0,0,0,35,20,641240
143,130,136,0,0,0,0,0,35,20,642440
143,130,136,0,0,0,0,0,35,20,643640
143,130,136,0,0,0,0,0,35,20,644840
143,130,136,0,0,0,0,0,35,20,646040
143,130,136,0,0,0,0,0,35,20,647240
144,130,136,0,0,0,0,0,35,20,648445
143,130,136,0,0,0,0,0,35,20,649645
143,130,136,0,0,0,0,0,35,20,650845
143,130,136,0,0,0,0,0,35,20,652045
143,130,136,0,0,0,0,0,35,20,653245
144,130,136,0,0,0,0,0,35,20,654445
144,130,136,0,0,0,0,0,35,20,655645
143,130,136,0,0,0,0,0,35,20,656845
143,130,136,0,0,0,0,0,35,20,658045
143,130,136,0,0,0,0,0,35,20,659245
143,130,136,0,0,0,0,0,35,20,660445
144,130,136,0,0,0,0,0,35,20,661645
143,130,136,0,0,0,0,0,35,20,662845
143,130,136,0,0,0,0,0,35,20,664050
143,130,137,0,0,0,0,0,35,20,665250
143,130,136,0,0,0,0,0,35,20,666455
143,130,137,0,0,0,0,0,35,20,667655
143,130,136,0,0,0,0,0,35,20,668855
143,130,137,0,0,0,0,0,35,20,670055
143,130,137,0,0,0,0,0,35,20,671260
143,130,137,0,0,0,0,0,35,20,672460
143,130,136,0,0,0,0,0,35,20,673660
143,130,136,0,0,0,0,0,35,20,674865
144,130,137,0,0,0,0,0,35,20,676265
143,130,137,0,0,0,0,0,35,20,677265
143,130,137,0,0,0,0,0,35,20,678465
143,130,137,0,0,0,0,0,35,20,679665
143,130,137,0,0,0,0,0,35,20,680865
143,130,135,0,0,0,0,0,35,21,682080
142,130,133,0,0,0,0,0,35,21,683515
176,13,115,0,0,0,0,0,03,00,683655
177,13,115,0,0,0,0,0,03,00,683655
177,13,114,0,0,0,0,0,03,00,683655
177,13,114,0,0,0,0,0,03,00,683655
177,13,114,0,0,0,0,0,03,00,683655
